Wall time,Step,Value
1777539096.8670013,1037,26.4964656829834
1777539096.99559,1038,24.78583335876465
1777539097.9130244,1047,22.075464248657227
1777539099.342262,1057,11.350865364074707
1777539099.5220637,1061,6.80242919921875
1777539101.5373917,1071,9.220852851867676
1777539101.6403558,1072,6.3572516441345215
1777539101.7466576,1074,5.752591133117676
1777539102.6007698,1078,3.7752022743225098
1777539103.0380793,1087,2.1933205127716064
1777539104.1260202,1099,-5.169659614562988
1777539104.624066,1103,-2.4895992279052734
1777539104.781799,1105,-2.600822925567627
1777539105.1699495,1108,-4.172355651855469
1777539105.4684942,1110,-7.069896221160889
1777539105.919235,1112,-10.562376022338867
1777539106.6201642,1122,-21.626598358154297
1777539106.6305199,1123,-21.87874412536621
1777539106.8028648,1126,-21.013452529907227
1777539107.0524967,1127,-18.6606388092041
1777539107.3873534,1130,-21.250167846679688
1777539107.5196977,1133,-22.09480094909668
1777539107.666414,1135,-24.65475845336914
1777539108.15219,1140,-27.712535858154297
1777539108.8156195,1147,-27.87917709350586
1777539109.8876007,1152,-25.889192581176758
1777539110.061853,1153,-26.221839904785156
1777539110.9829204,1163,-19.59644889831543
1777539111.1484125,1165,-21.945526123046875
1777539112.3472645,1175,-23.681764602661133
1777539112.6444647,1177,-21.379192352294922
1777539112.6650882,1178,-23.57728385925293
1777539113.1515002,1185,-15.429405212402344
1777539113.4704075,1190,-16.79097557067871
1777539113.8179626,1194,-17.85713005065918
1777539114.2377903,1195,-17.56492805480957
1777539115.4007068,1207,-13.83177375793457
1777539116.2381017,1215,-12.947333335876465
1777539116.4721975,1219,-13.225589752197266
1777539116.9406633,1224,-6.8015522956848145
1777539117.1444273,1226,-6.49487829208374
1777539117.787841,1230,-5.155144214630127
1777539119.9067385,1245,5.3309783935546875
1777539120.0078597,1247,0.02142757922410965
1777539120.1572528,1251,-6.346829414367676
1777539120.296623,1252,-4.138932704925537
1777539120.554256,1253,-5.775980472564697
1777539120.6558044,1255,-5.914013385772705
1777539121.4821098,1258,-8.18051815032959
1777539121.8847623,1262,-4.908688545227051
1777539122.1753087,1268,-2.0089833736419678
1777539122.4587092,1272,-4.449031829833984
1777539123.3557682,1277,-4.1138081550598145
1777539123.6724849,1283,-9.873748779296875
1777539124.0342686,1286,-7.8890910148620605
1777539124.43281,1291,-6.820982456207275
1777539124.5887582,1294,-5.563146114349365
1777539124.9568107,1299,-4.722410202026367
1777539124.9811516,1300,-1.9573968648910522
1777539125.2182438,1303,0.31581708788871765
1777539125.6385636,1307,-1.0074893236160278
1777539126.192688,1316,4.399923324584961
1777539126.5042899,1323,10.22366714477539
1777539126.6462288,1326,10.853349685668945
1777539126.742468,1327,10.696269035339355
1777539127.4954388,1336,8.814746856689453
1777539128.6739068,1346,14.936421394348145
1777539128.9631064,1349,22.112957000732422
1777539129.2684803,1355,35.68744659423828
1777539129.8980765,1361,36.85590362548828
1777539130.1426134,1365,42.890987396240234
1777539130.8273802,1376,51.255027770996094
1777539130.9633055,1377,48.989864349365234
1777539131.3746393,1381,58.143314361572266
1777539131.666207,1387,55.555137634277344
1777539131.929702,1391,57.17345428466797
1777539132.1478996,1394,56.88653564453125
1777539133.9649343,1418,59.18199920654297
1777539134.5310702,1432,62.156524658203125
1777539134.803033,1437,58.9150276184082
1777539134.995489,1439,57.96274948120117
1777539135.1123378,1440,58.282569885253906
1777539135.1382184,1441,58.116024017333984
1777539135.3422031,1442,55.57991409301758
1777539136.0868583,1450,45.08717727661133
1777539136.4398267,1458,29.267704010009766
1777539136.4583743,1459,29.35650634765625
1777539136.5464694,1461,23.472007751464844
