Wall time,Step,Value
1777558328.391034,1,-99.9873046875
1777558328.4378622,2,-101.28811645507812
1777558328.4490402,3,-99.77266693115234
1777558328.4696922,4,-118.48677062988281
1777558328.5375178,5,-98.64452362060547
1777558328.557632,6,-99.72992706298828
1777558328.8732712,7,-118.408447265625
1777558328.9237814,8,-98.6583023071289
1777558329.22938,9,-96.40946197509766
1777558329.2903645,10,-120.29518127441406
1777558329.327524,11,-99.90904998779297
1777558332.462917,12,-99.80306243896484
1777558332.5476599,13,-102.28287506103516
1777558332.7615752,14,-119.04374694824219
1777558332.8154168,15,-120.78340911865234
1777558332.9857247,16,-103.02130126953125
1777558333.0045824,17,-104.7965087890625
1777558333.1728246,18,-108.97354888916016
1777558335.92146,19,-100.39627838134766
1777558349.5586607,20,-72.4466781616211
1777558349.5677836,21,-72.83524322509766
1777558349.871118,22,-75.94566345214844
1777558349.8861537,23,-72.90233612060547
1777558349.983155,24,-83.9263916015625
1777558350.1801097,25,-109.18952178955078
1777558350.318409,26,-104.6988525390625
1777558352.9487824,27,-101.1237564086914
1777558353.128431,28,-82.21304321289062
1777558353.3122618,29,-105.17755889892578
1777558357.7744014,30,-74.4344253540039
1777558357.9568872,31,-107.7679672241211
1777558358.2098613,32,-73.80162811279297
1777558372.0934958,33,-70.38688659667969
1777558372.1029398,34,-74.6195068359375
1777558372.4101608,35,-76.10454559326172
1777558372.5761137,36,-96.25435638427734
1777558375.620592,37,-69.39096069335938
1777558375.819008,38,-75.6043701171875
1777558375.8322504,39,-118.21293640136719
1777558376.0123997,40,-69.91804504394531
1777558376.0606475,41,-115.10149383544922
1777558379.4118998,42,-64.19081115722656
1777558379.672132,43,-74.45247650146484
1777558382.8273234,44,-100.86437225341797
1777558383.0851295,45,-99.77035522460938
1777558395.7247314,46,-55.996219635009766
1777558398.654661,47,-62.76099395751953
1777558398.8605156,48,-59.094635009765625
1777558399.6787941,49,-57.65815734863281
1777558399.9376485,50,-59.72212600708008
1777558400.0235739,51,-56.43165588378906
1777558402.654764,52,-122.38814544677734
1777558402.7842512,53,-109.509521484375
1777558402.80373,54,-112.4283676147461
1777558402.9318511,55,-125.59761047363281
1777558403.1280494,56,-103.55821990966797
1777558403.1684635,57,-61.52226638793945
1777558405.9082,58,-101.73108673095703
1777558406.0079076,59,-118.76588439941406
1777558406.2158527,60,-104.79029083251953
1777558406.600784,61,-54.29243087768555
1777558409.330309,62,-112.02032470703125
1777558419.373797,63,-62.34292984008789
1777558419.6886814,64,-51.50444030761719
1777558419.8305676,65,-102.42840576171875
1777558419.8699708,66,-59.08203125
1777558424.531986,67,-54.52204132080078
1777558424.751077,68,-54.04018783569336
1777558428.0942519,69,-54.44784164428711
1777558428.309929,70,-112.27857971191406
1777558428.358424,71,-52.11623001098633
1777558431.6285217,72,-56.891082763671875
1777558431.9154525,73,-104.26301574707031
1777558443.2414627,74,-43.803749084472656
1777558443.3731692,75,-48.225528717041016
1777558443.4022279,76,-48.47718811035156
1777558443.465777,77,-110.10597229003906
1777558443.6967697,78,-103.49951934814453
1777558446.6068954,79,-103.8984375
1777558446.7966151,80,-102.79096221923828
1777558447.1068842,81,-97.31320190429688
1777558447.4595342,82,-52.95000457763672
1777558447.6074593,83,-46.94462966918945
1777558450.3300655,84,-103.97201538085938
1777558450.7536206,85,-45.42710494995117
1777558450.8417966,86,-46.74742126464844
1777558453.4176357,87,-104.63612365722656
1777558453.434507,88,-101.69674682617188
1777558453.665716,89,-104.93854522705078
1777558453.930184,90,-105.33731079101562
1777558454.1345577,91,-45.03981018066406
1777558468.6798341,92,-37.41941833496094
1777558468.8605285,93,-42.9236946105957
1777558469.0470746,94,-46.24632263183594
1777558469.0939145,95,-115.67033386230469
1777558469.4511614,96,-101.1388931274414
1777558472.3634737,97,-43.049591064453125
1777558472.773545,98,-45.14834213256836
1777558476.1176653,99,-58.27009963989258
1777558476.8130255,100,-45.26243209838867
1777558479.5546768,101,-44.21955108642578
1777558479.8768814,102,-115.6089096069336
1777558480.4468157,103,-103.71891784667969
1777558490.0492616,104,-38.32468032836914
1777558491.8340092,105,-35.72042465209961
1777558494.5974624,106,-124.83775329589844
1777558494.621199,107,-39.24647521972656
1777558494.7026873,108,-33.67088317871094
1777558494.914297,109,-104.19523620605469
1777558495.0216444,110,-98.31452941894531
1777558495.1413195,111,-35.53445816040039
1777558498.3992736,112,-33.5234489440918
1777558501.1828823,113,-28.32135772705078
1777558501.7896109,114,-35.535457611083984
1777558512.13195,115,-36.841346740722656
1777558515.1249456,116,-30.73550033569336
1777558515.3419282,117,-38.104068756103516
1777558515.449747,118,-35.99632263183594
1777558517.880336,119,-31.97276496887207
1777558518.76255,120,-36.5638427734375
1777558521.8647501,121,-38.30284881591797
1777558526.8642201,122,-32.034889221191406
1777558527.158648,123,-107.40640258789062
1777558537.274757,124,-27.890762329101562
1777558538.3303373,125,-32.495731353759766
1777558541.2372413,126,-29.305482864379883
1777558541.3919048,127,-32.74713897705078
1777558541.549811,128,-32.01808547973633
1777558544.9024763,129,-32.45139694213867
1777558545.5694487,130,-26.86350440979004
1777558549.510385,131,-24.951372146606445
1777558560.9622283,132,-27.161399841308594
1777558564.2025666,133,-18.881805419921875
1777558564.411148,134,-25.610368728637695
1777558564.5160637,135,-25.396560668945312
1777558564.620193,136,-25.073362350463867
