Wall time,Step,Value
1777455310.2775416,233,-157.75279235839844
1777455310.406709,236,-162.63949584960938
1777455310.4229112,237,-164.14683532714844
1777455310.5766764,238,-163.9204864501953
1777455310.6764333,239,-166.15968322753906
1777455310.7477071,240,-166.99574279785156
1777455310.8897905,242,-166.71051025390625
1777455310.9749618,243,-166.96192932128906
1777455311.077042,245,-163.61032104492188
1777455311.0849566,246,-161.98483276367188
1777455311.11664,247,-163.19471740722656
1777455311.204392,248,-162.9769744873047
1777455311.4775286,253,-162.9189910888672
1777455311.5753608,254,-165.35061645507812
1777455311.643991,255,-166.75238037109375
1777455311.7454998,258,-166.8435516357422
1777455311.8032684,259,-168.10784912109375
1777455311.810321,260,-166.69906616210938
1777455311.8368583,261,-169.47967529296875
1777455311.9917026,263,-168.3203887939453
1777455312.332611,271,-168.4962921142578
1777455312.3611984,272,-168.83531188964844
1777455312.4562743,275,-168.6464080810547
1777455312.4866652,276,-169.3883514404297
1777455312.5547512,277,-169.00149536132812
1777455312.6262186,279,-167.48019409179688
1777455312.6710792,281,-167.16627502441406
1777455312.8588874,283,-168.16864013671875
1777455312.8726468,284,-168.47433471679688
1777455312.9358938,286,-165.6139678955078
1777455313.1056147,288,-162.6024169921875
1777455313.1555436,289,-162.15142822265625
1777455313.2319243,291,-160.52630615234375
1777455313.4804285,296,-157.635986328125
1777455313.4929872,297,-156.3780059814453
1777455313.619074,298,-156.70977783203125
1777455313.6600597,299,-156.7418212890625
1777455313.6822624,300,-156.69589233398438
1777455313.9494233,305,-158.03152465820312
1777455314.0162127,307,-157.88043212890625
1777455314.052906,308,-158.14564514160156
1777455314.058267,309,-159.17698669433594
1777455314.156263,310,-160.60618591308594
1777455314.377172,313,-161.1108856201172
1777455314.431543,314,-160.88844299316406
1777455314.6480665,316,-158.64756774902344
1777455314.65701,317,-158.02903747558594
1777455314.8442042,319,-156.5360870361328
1777455314.8743227,320,-156.0054473876953
1777455315.0273533,323,-152.43214416503906
1777455315.114828,325,-153.48106384277344
1777455315.3650012,330,-153.2142333984375
1777455315.4022017,331,-152.1063232421875
1777455315.4953732,332,-152.4530487060547
1777455315.5663323,333,-152.10540771484375
1777455315.572402,334,-152.38710021972656
1777455315.760099,338,-147.9320831298828
1777455315.8526893,339,-145.12770080566406
1777455315.8896902,341,-141.58021545410156
1777455316.1195984,344,-140.64053344726562
1777455316.135992,345,-142.38327026367188
1777455316.14947,346,-142.6658477783203
1777455316.2245712,347,-142.63400268554688
1777455316.2736616,349,-141.22325134277344
1777455316.292202,350,-140.959228515625
1777455316.4868917,351,-139.76597595214844
1777455316.5833228,353,-139.5647430419922
1777455316.6748435,354,-140.44375610351562
1777455316.704224,355,-139.2513427734375
1777455316.7103665,356,-139.18356323242188
1777455316.8282678,358,-136.57521057128906
1777455316.878298,359,-134.27114868164062
1777455317.1583898,361,-131.40115356445312
1777455317.280502,363,-133.8437042236328
1777455317.3031402,364,-132.46197509765625
1777455317.3139777,365,-131.67645263671875
1777455317.3300126,366,-131.7686004638672
1777455317.4533436,367,-132.17919921875
1777455317.496948,368,-133.3262939453125
1777455317.5769172,369,-132.21414184570312
1777455318.0483959,375,-135.66102600097656
1777455318.1186094,376,-134.50747680664062
1777455318.2322018,378,-133.21156311035156
1777455318.2635326,379,-135.23646545410156
1777455318.6032305,383,-138.85121154785156
1777455318.755883,386,-140.1436767578125
1777455318.9315658,387,-140.74386596679688
1777455319.0078187,390,-140.56654357910156
1777455319.098227,391,-141.40048217773438
1777455319.1784015,392,-141.4854278564453
1777455319.2997112,393,-141.55662536621094
1777455319.3269947,394,-139.90013122558594
1777455319.3865728,395,-139.64208984375
1777455319.6015294,396,-139.11581420898438
1777455319.6354544,397,-139.27816772460938
1777455319.6390615,398,-138.87310791015625
1777455319.662091,399,-138.65724182128906
1777455319.8872933,400,-137.62408447265625
1777455319.9257271,402,-134.68118286132812
1777455319.933058,403,-136.4426727294922
1777455320.1312623,405,-134.8759002685547
1777455320.1763408,407,-135.0264434814453
1777455320.4379382,409,-134.477783203125
1777455320.4693274,410,-133.83956909179688
1777455320.6988003,413,-132.68247985839844
1777455320.7045553,414,-133.41822814941406
1777455320.9393163,415,-135.26844787597656
1777455320.942666,416,-134.95278930664062
1777455321.1634486,419,-136.6197967529297
1777455321.3633077,420,-137.9936065673828
1777455321.4470265,422,-137.3799285888672
1777455321.501986,423,-137.18006896972656
1777455321.715395,426,-135.70700073242188
1777455321.7385216,427,-135.51321411132812
1777455322.1551192,431,-137.91748046875
1777455322.185772,432,-137.64382934570312
1777455322.330525,435,-135.4714813232422
1777455322.380589,436,-134.59664916992188
1777455322.5341458,437,-132.72488403320312
1777455322.5555217,438,-131.48098754882812
1777455322.5902328,439,-131.2083740234375
1777455322.7074037,440,-133.05194091796875
1777455322.767963,441,-136.37583923339844
1777455322.7819335,442,-136.83511352539062
1777455322.877341,444,-136.06736755371094
1777455323.0323877,445,-134.18902587890625
1777455323.0872521,446,-133.00732421875
1777455323.116949,447,-132.47964477539062
1777455323.3370264,451,-132.18255615234375
1777455323.414312,452,-131.51461791992188
1777455323.5872645,453,-131.84324645996094
1777455323.6183681,454,-129.21139526367188
1777455323.635148,455,-128.81105041503906
1777455323.8486757,457,-130.62142944335938
1777455323.9573631,459,-132.895751953125
1777455324.1613343,461,-136.1234893798828
1777455324.1746902,462,-134.34864807128906
1777455324.2497275,463,-135.22837829589844
1777455324.3628182,465,-137.9827423095703
1777455324.3979433,466,-136.42001342773438
1777455324.489191,467,-135.504638671875
1777455324.5753112,469,-138.37997436523438
1777455324.7010398,471,-138.3258514404297
1777455324.7610955,472,-136.75205993652344
1777455325.267298,475,-133.0521697998047
1777455325.3194234,476,-135.80007934570312
1777455325.547271,479,-136.39453125
1777455325.5818055,480,-133.7747802734375
1777455325.6256955,481,-131.46267700195312
1777455325.794304,482,-131.3050079345703
1777455325.803115,483,-130.502685546875
1777455325.9778938,484,-131.89747619628906
1777455326.1016164,485,-130.21998596191406
1777455326.3903484,487,-129.74685668945312
1777455326.417879,488,-130.35154724121094
1777455326.4556725,489,-128.900634765625
1777455326.6242833,490,-130.80845642089844
1777455326.8077338,492,-128.40553283691406
1777455327.2052624,495,-127.55838775634766
1777455327.2090511,496,-127.76863098144531
1777455327.4912748,499,-127.09894561767578
1777455327.936375,502,-126.60809326171875
1777455327.960542,503,-125.35774993896484
1777455327.976292,504,-125.42489624023438
1777455328.227462,507,-125.6563491821289
1777455328.3963072,509,-126.25721740722656
1777455328.6418417,510,-126.8944091796875
1777455328.64689,511,-125.24759674072266
1777455328.6831918,512,-125.3836441040039
1777455328.696891,513,-125.53389739990234
1777455328.7402358,514,-123.8364486694336
1777455328.8434541,515,-122.92433166503906
1777455329.044154,517,-120.92847442626953
1777455329.161068,518,-119.66438293457031
1777455329.25131,519,-118.70289611816406
1777455329.3121662,520,-118.84398651123047
1777455329.404544,521,-119.60533905029297
1777455329.659518,522,-118.52404022216797
1777455330.072219,524,-117.92018127441406
1777455330.5333688,531,-112.47669219970703
1777455330.8625844,534,-113.07054901123047
1777455330.871051,535,-114.78255462646484
1777455331.0353322,537,-114.18135070800781
1777455331.170189,538,-113.31647491455078
1777455331.299069,539,-112.82816314697266
1777455331.3538969,540,-110.03771209716797
1777455331.3599565,541,-106.6232681274414
1777455331.5555751,542,-106.76847076416016
1777455331.5970328,543,-106.49987030029297
1777455331.6023374,544,-105.72679138183594
1777455331.6175594,545,-105.11014556884766
1777455331.9969459,547,-105.63678741455078
1777455332.080323,548,-105.31877136230469
1777455332.6923778,551,-103.8324966430664
1777455332.9111464,553,-105.24618530273438
1777455333.3361468,555,-104.60956573486328
1777455333.5968306,556,-105.46537780761719
1777455334.0396447,557,-105.45140075683594
1777455335.1465917,563,-101.88898468017578
1777455335.1938548,564,-98.64969635009766
1777455335.5113442,565,-98.95267486572266
1777455336.1664796,569,-98.17411041259766
1777455336.2934997,570,-96.69241333007812
1777455336.6233375,572,-97.28515625
1777455336.6472259,574,-99.21973419189453
1777455337.293362,577,-96.87026977539062
1777455338.3755314,581,-97.63777160644531
1777455340.0027592,585,-99.44173431396484
1777455340.09538,586,-100.63536071777344
1777455340.4101808,587,-98.52266693115234
1777455340.58839,589,-98.05475616455078
1777455340.8773103,590,-95.48876190185547
1777455340.9159675,591,-95.9650650024414
1777455340.930575,592,-96.84686279296875
1777455340.9750173,593,-96.08773040771484
1777455341.2554421,595,-94.1891860961914
1777455341.5188432,597,-92.15049743652344
1777455341.6453393,598,-91.54620361328125
1777455341.6916273,599,-90.76493072509766
1777455341.7399507,600,-90.69017028808594
1777455342.0894334,602,-89.970703125
1777455342.3843696,603,-88.55689239501953
1777455342.521413,604,-87.62721252441406
1777455343.053249,606,-86.09597778320312
1777455343.2662637,609,-82.75399017333984
1777455343.811333,611,-80.92825317382812
1777455345.4153442,614,-83.22846984863281
1777455346.0509546,615,-82.35155487060547
1777455346.8142438,617,-83.2928695678711
1777455346.9592326,618,-84.33985900878906
1777455347.0803702,619,-87.24160766601562
1777455347.2150388,621,-85.2078857421875
1777455347.6433218,623,-84.89024353027344
1777455347.8218715,624,-84.50731658935547
1777455348.3453238,627,-82.95003509521484
1777455348.596571,628,-83.56314849853516
1777455349.18062,629,-84.75543212890625
1777455349.430437,630,-85.05545806884766
1777455350.8255584,634,-81.59857177734375
1777455351.1468916,635,-80.9654769897461
1777455351.593286,636,-83.46898651123047
1777455352.2357466,638,-85.62420654296875
1777455353.1249325,641,-85.85176849365234
1777455353.1531408,642,-84.24801635742188
1777455353.1897523,643,-83.86868286132812
1777455353.3962388,644,-83.3805923461914
1777455353.438233,645,-83.01834869384766
1777455353.469253,646,-81.82622528076172
1777455353.8166766,650,-78.82544708251953
