Wall time,Step,Value
1777646509.462978,5,9.984238624572754
1777646509.568101,19,4.956597805023193
1777646509.7000568,41,6.199631690979004
1777646509.7405987,48,9.208348274230957
1777646509.750036,49,9.290996551513672
1777646509.842941,63,6.346271991729736
1777646509.8571482,64,14.041454315185547
1777646509.8815937,68,8.752894401550293
1777646509.9214373,72,4.943583965301514
1777646509.966569,78,28.83523178100586
1777646509.9895058,83,4.978085517883301
1777646510.049067,90,8.01692008972168
1777646510.1428797,100,8.820242881774902
1777646510.1817477,104,36.14838790893555
1777646510.2235847,108,4.031428337097168
1777646510.2910104,122,14.695271492004395
1777646510.313148,126,6.221261978149414
1777646510.3193865,127,11.139966011047363
1777646513.2467487,129,7.7935004234313965
1777646513.2552884,131,6.241621494293213
1777646513.448391,145,16.649110794067383
1777646513.4945414,148,6.24432373046875
1777646513.6164298,158,12.51509952545166
1777646513.6643074,161,18.678722381591797
1777646513.6772714,163,7.90903902053833
1777646513.7100406,165,23.525922775268555
1777646513.8554275,173,80.28662109375
1777646513.9256077,178,9.220399856567383
1777646514.2410073,192,13.745896339416504
1777646514.3800838,204,12.624091148376465
1777646514.403635,206,70.42562866210938
1777646514.5087402,214,10.764986038208008
1777646516.2350702,230,120.61849975585938
1777646516.5834506,245,8.350034713745117
1777646516.5902047,246,7.1557512283325195
1777646516.9841003,259,17.56123924255371
1777646516.9913177,260,64.2165298461914
1777646517.2435381,272,77.89151763916016
1777646517.3165667,275,90.9180679321289
1777646518.849162,283,16.453044891357422
1777646518.938883,286,7.673964977264404
1777646519.1362143,296,22.529096603393555
1777646519.5546606,309,50.8062744140625
1777646519.8505301,317,76.49744415283203
1777646519.9051633,320,79.67267608642578
1777646519.9788482,323,46.61206817626953
1777646522.0877855,346,40.25777053833008
1777646522.1310358,347,82.22542572021484
1777646522.5233955,359,135.4181671142578
1777646522.7589698,365,79.27719116210938
1777646522.8093357,367,149.04673767089844
1777646524.4039822,379,47.7591438293457
1777646524.6999376,387,47.18886184692383
1777646524.82037,391,67.55738830566406
1777646524.8955424,393,166.857421875
1777646525.2227125,403,76.23108673095703
1777646525.274508,405,221.28880310058594
1777646526.8810644,416,67.01936340332031
1777646527.136984,423,116.57979583740234
1777646527.6557012,437,198.39991760253906
1777646527.6725242,438,101.34452819824219
1777646527.7928634,440,105.44721221923828
1777646529.2892058,447,188.50643920898438
1777646529.9163034,462,61.109825134277344
1777646530.0181713,466,143.1370391845703
1777646530.393145,475,64.35948181152344
1777646532.0543437,476,12.503626823425293
1777646532.1660135,481,133.82545471191406
1777646532.202506,482,152.68389892578125
1777646532.4624276,488,230.7323455810547
1777646534.9951668,511,229.16148376464844
1777646535.0474596,513,239.20840454101562
1777646535.0972097,514,215.38583374023438
1777646535.1536002,515,211.43885803222656
1777646535.4480016,518,189.8243408203125
1777646535.4786234,520,105.52586364746094
1777646537.2372391,534,209.7554931640625
1777646537.2762623,535,212.5687255859375
1777646537.4065073,537,176.79884338378906
1777646537.514248,539,223.88021850585938
1777646537.6122286,541,229.57754516601562
1777646537.792402,545,197.4501190185547
1777646537.989754,547,223.82789611816406
1777646539.4131753,553,202.4767303466797
1777646539.6495028,557,228.52001953125
1777646539.904392,563,200.75892639160156
1777646540.0617356,565,212.2828369140625
1777646540.1784954,569,169.76882934570312
1777646542.142442,585,207.63766479492188
1777646542.4077914,591,192.20474243164062
1777646542.617555,595,211.73162841796875
1777646544.0687358,597,207.7936553955078
1777646546.0955403,615,231.17738342285156
1777646547.8893516,624,206.6993408203125
1777646548.1228552,629,234.0985107421875
1777646548.153273,630,209.41697692871094
