Wall time,Step,Value
1773831976.4799066,144,16.0
1773831976.5419214,145,90.0
1773831976.5675635,146,37.0
1773831976.583867,147,23.0
1773831976.6000726,148,22.0
1773831976.616889,149,23.0
1773831976.690245,150,108.0
1773831976.704018,151,19.0
1773831976.7154517,152,15.0
1773831976.7587085,153,64.0
1773831976.7663486,154,10.0
1773831976.7796555,155,17.0
1773831976.7885127,156,12.0
1773831976.799744,157,16.0
1773831976.8074636,158,10.0
1773831976.8144267,159,10.0
1773831976.823707,160,12.0
1773831976.8343103,161,13.0
1773831976.8417833,162,10.0
1773831976.852719,163,15.0
1773831976.8608203,164,10.0
1773831976.8708613,165,12.0
1773831976.879731,166,12.0
1773831976.8912067,167,15.0
1773831976.902799,168,17.0
1773831976.9448676,169,61.0
1773831976.995228,170,72.0
1773831977.0124435,171,23.0
1773831977.1615996,172,221.0
1773831977.1807775,173,27.0
1773831977.2053416,174,35.0
1773831977.2606182,175,82.0
1773831977.365996,176,156.0
1773831977.4460766,177,118.0
1773831977.4526243,178,9.0
1773831977.4601264,179,10.0
1773831977.4711468,180,14.0
1773831977.4791877,181,11.0
1773831977.4868507,182,10.0
1773831977.4942472,183,10.0
1773831977.5038812,184,12.0
1773831977.5121195,185,11.0
1773831977.5258176,186,19.0
1773831977.5538306,187,39.0
1773831977.5670612,188,18.0
1773831977.5761929,189,12.0
1773831977.5852787,190,12.0
1773831977.5940082,191,10.0
1773831977.6023343,192,11.0
1773831977.6141965,193,16.0
1773831977.631459,194,25.0
1773831977.663507,195,46.0
1773831977.6914356,196,40.0
1773831977.7119038,197,29.0
1773831977.7434692,198,44.0
1773831977.7695765,199,36.0
1773831977.793583,200,33.0
1773831977.8165562,201,32.0
1773831977.8403592,202,34.0
1773831977.865368,203,35.0
1773831977.8932738,204,41.0
1773831977.955175,205,90.0
1773831977.9801116,206,36.0
1773831978.0055501,207,34.0
1773831978.0399022,208,48.0
1773831978.060263,209,29.0
1773831978.080666,210,27.0
1773831978.119657,211,57.0
1773831978.1584501,212,54.0
1773831978.1744392,213,22.0
1773831978.191224,214,23.0
1773831978.219834,215,41.0
1773831978.2456524,216,37.0
1773831978.2663705,217,29.0
1773831978.2810578,218,20.0
1773831978.2959433,219,21.0
1773831978.3124757,220,23.0
1773831978.3255544,221,17.0
1773831978.3461652,222,28.0
1773831978.3790016,223,47.0
1773831978.4029489,224,34.0
1773831978.4202867,225,25.0
1773831978.4465737,226,37.0
1773831978.474144,227,38.0
1773831978.498001,228,33.0
1773831978.5126908,229,21.0
1773831978.534061,230,31.0
1773831978.5532854,231,26.0
1773831978.587161,232,48.0
1773831978.6086478,233,31.0
1773831978.6350834,234,37.0
1773831978.6568267,235,31.0
1773831978.6902587,236,48.0
1773831978.7168186,237,37.0
1773831978.733136,238,22.0
1773831978.7555096,239,31.0
1773831978.781784,240,36.0
1773831978.808482,241,37.0
1773831978.833178,242,33.0
1773831978.8497574,243,23.0
1773831978.885914,244,52.0
1773831978.9502702,245,93.0
1773831978.961751,246,15.0
1773831978.9719899,247,13.0
1773831978.9837244,248,16.0
1773831978.9928775,249,13.0
1773831979.002224,250,13.0
1773831979.0191066,251,23.0
1773831979.0365043,252,24.0
1773831979.0980947,253,88.0
1773831979.116328,254,26.0
1773831979.1438625,255,40.0
1773831979.1903763,256,67.0
1773831979.2085063,257,25.0
1773831979.2624807,258,76.0
1773831979.309865,259,69.0
1773831979.3639562,260,78.0
1773831979.4578774,261,137.0
1773831979.5030572,262,65.0
1773831979.5691397,263,96.0
1773831979.617927,264,69.0
1773831979.632612,265,21.0
1773831979.6606197,266,39.0
1773831979.6918914,267,44.0
1773831979.7463033,268,78.0
1773831979.7995806,269,74.0
1773831979.819204,270,27.0
1773831979.8370347,271,25.0
1773831979.8530087,272,22.0
1773831979.895735,273,62.0
