Wall time,Step,Value
1773391050.6259983,0,-20.0
1773391051.573462,1,-20.5
1773391052.415652,2,-20.33333396911621
1773391053.2290401,3,-20.5
1773391053.9667966,4,-20.600000381469727
1773391054.8337893,5,-20.5
1773391055.5879145,6,-20.428571701049805
1773391056.7638485,7,-20.5
1773391057.5806212,8,-20.55555534362793
1773391058.504829,9,-20.600000381469727
1773391059.2960927,10,-20.636363983154297
1773391062.6711044,11,-20.66666603088379
1773391066.373653,12,-20.69230842590332
1773391070.093747,13,-20.64285659790039
1773391072.978727,14,-20.66666603088379
1773391076.7746916,15,-20.625
1773391079.9656503,16,-20.58823585510254
1773391082.9194326,17,-20.61111068725586
1773391085.713219,18,-20.578947067260742
1773391088.7567933,19,-20.549999237060547
1773391092.8881602,20,-20.571428298950195
1773391096.0858977,21,-20.590909957885742
1773391099.3679776,22,-20.565217971801758
1773391102.5245957,23,-20.54166603088379
1773391105.576425,24,-20.559999465942383
1773391108.904869,25,-20.5
1773391111.7165473,26,-20.481481552124023
1773391115.4637747,27,-20.464284896850586
1773391118.5788662,28,-20.482759475708008
1773391121.3935268,29,-20.5
1773391124.249038,30,-20.516128540039062
1773391127.3248951,31,-20.5
1773391130.244921,32,-20.515151977539062
1773391133.8581934,33,-20.5
1773391136.337255,34,-20.514286041259766
1773391139.7105854,35,-20.47222137451172
1773391142.627409,36,-20.45945930480957
1773391145.8287034,37,-20.447368621826172
1773391149.531426,38,-20.41025733947754
1773391152.9245226,39,-20.375
1773391155.9015937,40,-20.390243530273438
1773391160.429682,41,-20.35714340209961
1773391163.7157536,42,-20.372093200683594
1773391167.2097611,43,-20.386363983154297
1773391170.306197,44,-20.399999618530273
1773391173.3478684,45,-20.413043975830078
1773391176.0170043,46,-20.4255313873291
1773391178.7984538,47,-20.4375
1773391182.6383622,48,-20.428571701049805
1773391187.2170675,49,-20.420000076293945
1773391191.0617356,50,-20.431371688842773
1773391194.6578507,51,-20.403846740722656
1773391197.1959498,52,-20.41509437561035
1773391200.5579584,53,-20.425926208496094
1773391204.4488735,54,-20.418182373046875
1773391207.9971335,55,-20.428571701049805
1773391211.3584282,56,-20.438596725463867
1773391214.4279346,57,-20.44827651977539
1773391217.5788002,58,-20.457626342773438
1773391221.2533784,59,-20.450000762939453
1773391224.421845,60,-20.442623138427734
1773391228.0859604,61,-20.419355392456055
1773391232.1778486,62,-20.428571701049805
1773391235.4021425,63,-20.421875
1773391239.3438966,64,-20.41538429260254
1773391242.1658342,65,-20.42424201965332
1773391245.3473454,66,-20.432836532592773
1773391248.3885474,67,-20.41176414489746
1773391251.9858983,68,-20.420289993286133
1773391255.4070778,69,-20.428571701049805
1773391258.1431813,70,-20.43661880493164
1773391261.3815286,71,-20.43055534362793
1773391264.1627738,72,-20.438356399536133
1773391267.4901016,73,-20.445945739746094
1773391271.0569038,74,-20.453332901000977
1773391275.248881,75,-20.460525512695312
1773391278.9854686,76,-20.454545974731445
1773391283.1606297,77,-20.435897827148438
1773391287.7861269,78,-20.443037033081055
1773391290.701626,79,-20.450000762939453
1773391294.990556,80,-20.432098388671875
1773391298.5473578,81,-20.426828384399414
1773391302.4458964,82,-20.42168617248535
1773391305.7466924,83,-20.428571701049805
1773391310.4775708,84,-20.42352867126465
1773391313.744294,85,-20.418603897094727
1773391316.7567008,86,-20.4252872467041
1773391320.0846295,87,-20.409090042114258
1773391322.7671757,88,-20.415729522705078
1773391326.0895998,89,-20.422222137451172
1773391329.7992496,90,-20.428571701049805
1773391332.8558521,91,-20.434782028198242
1773391337.2167017,92,-20.440860748291016
1773391341.2594936,93,-20.43617057800293
1773391345.4595888,94,-20.44210433959961
1773391348.59845,95,-20.44791603088379
1773391351.8864176,96,-20.4536075592041
1773391355.1081324,97,-20.459182739257812
1773391358.1330502,98,-20.454545974731445
1773391361.6525383,99,-20.450000762939453
1773391365.4319758,100,-20.459999084472656
1773391369.7526863,101,-20.459999084472656
1773391374.1510515,102,-20.459999084472656
1773391377.5187736,103,-20.459999084472656
1773391380.969308,104,-20.459999084472656
1773391384.3718014,105,-20.450000762939453
1773391387.6894443,106,-20.459999084472656
1773391390.8486102,107,-20.450000762939453
